cache_index,image_path,filename,stem
153,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_03-vs-138_03.png,012_03-vs-138_03.png,012_03-vs-138_03
154,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_03-vs-141_03.png,012_03-vs-141_03.png,012_03-vs-141_03
155,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-026_08.png,012_08-vs-026_08.png,012_08-vs-026_08
156,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-041_08.png,012_08-vs-041_08.png,012_08-vs-041_08
157,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-042_08.png,012_08-vs-042_08.png,012_08-vs-042_08
158,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-061_08.png,012_08-vs-061_08.png,012_08-vs-061_08
159,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-130_08.png,012_08-vs-130_08.png,012_08-vs-130_08
160,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-141_08.png,012_08-vs-141_08.png,012_08-vs-141_08
161,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/012_08-vs-143_08.png,012_08-vs-143_08.png,012_08-vs-143_08
162,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/013_08-vs-030_08.png,013_08-vs-030_08.png,013_08-vs-030_08
163,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/013_08-vs-038_08.png,013_08-vs-038_08.png,013_08-vs-038_08
164,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/013_08-vs-066_08.png,013_08-vs-066_08.png,013_08-vs-066_08
165,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/013_08-vs-097_08.png,013_08-vs-097_08.png,013_08-vs-097_08
166,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/013_08-vs-118_08.png,013_08-vs-118_08.png,013_08-vs-118_08
167,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-019_03.png,014_03-vs-019_03.png,014_03-vs-019_03
168,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-030_03.png,014_03-vs-030_03.png,014_03-vs-030_03
169,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-038_03.png,014_03-vs-038_03.png,014_03-vs-038_03
170,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-122_03.png,014_03-vs-122_03.png,014_03-vs-122_03
171,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-134_03.png,014_03-vs-134_03.png,014_03-vs-134_03
172,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_03-vs-139_03.png,014_03-vs-139_03.png,014_03-vs-139_03
173,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_08-vs-019_08.png,014_08-vs-019_08.png,014_08-vs-019_08
174,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_08-vs-038_08.png,014_08-vs-038_08.png,014_08-vs-038_08
175,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_08-vs-122_08.png,014_08-vs-122_08.png,014_08-vs-122_08
176,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/014_08-vs-134_08.png,014_08-vs-134_08.png,014_08-vs-134_08
177,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_03-vs-027_03.png,016_03-vs-027_03.png,016_03-vs-027_03
178,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_03-vs-083_03.png,016_03-vs-083_03.png,016_03-vs-083_03
179,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_03-vs-086_03.png,016_03-vs-086_03.png,016_03-vs-086_03
180,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_03-vs-094_03.png,016_03-vs-094_03.png,016_03-vs-094_03
181,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_08-vs-025_08.png,016_08-vs-025_08.png,016_08-vs-025_08
182,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_08-vs-081_08.png,016_08-vs-081_08.png,016_08-vs-081_08
183,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_08-vs-083_08.png,016_08-vs-083_08.png,016_08-vs-083_08
184,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_08-vs-086_08.png,016_08-vs-086_08.png,016_08-vs-086_08
185,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/016_08-vs-099_08.png,016_08-vs-099_08.png,016_08-vs-099_08
186,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/017_08-vs-024_08.png,017_08-vs-024_08.png,017_08-vs-024_08
187,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/017_08-vs-067_08.png,017_08-vs-067_08.png,017_08-vs-067_08
188,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/017_08-vs-068_08.png,017_08-vs-068_08.png,017_08-vs-068_08
189,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/017_08-vs-130_08.png,017_08-vs-130_08.png,017_08-vs-130_08
190,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/017_08-vs-141_08.png,017_08-vs-141_08.png,017_08-vs-141_08
191,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-061_03.png,018_03-vs-061_03.png,018_03-vs-061_03
192,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-063_03.png,018_03-vs-063_03.png,018_03-vs-063_03
193,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-101_03.png,018_03-vs-101_03.png,018_03-vs-101_03
194,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-121_03.png,018_03-vs-121_03.png,018_03-vs-121_03
195,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-131_03.png,018_03-vs-131_03.png,018_03-vs-131_03
196,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-132_03.png,018_03-vs-132_03.png,018_03-vs-132_03
197,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_03-vs-138_03.png,018_03-vs-138_03.png,018_03-vs-138_03
198,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-045_08.png,018_08-vs-045_08.png,018_08-vs-045_08
199,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-063_08.png,018_08-vs-063_08.png,018_08-vs-063_08
200,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-069_08.png,018_08-vs-069_08.png,018_08-vs-069_08
201,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-092_08.png,018_08-vs-092_08.png,018_08-vs-092_08
202,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-101_08.png,018_08-vs-101_08.png,018_08-vs-101_08
203,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-121_08.png,018_08-vs-121_08.png,018_08-vs-121_08
204,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-132_08.png,018_08-vs-132_08.png,018_08-vs-132_08
205,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/018_08-vs-140_08.png,018_08-vs-140_08.png,018_08-vs-140_08
206,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-027_03.png,019_03-vs-027_03.png,019_03-vs-027_03
207,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-039_03.png,019_03-vs-039_03.png,019_03-vs-039_03
208,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-083_03.png,019_03-vs-083_03.png,019_03-vs-083_03
209,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-097_03.png,019_03-vs-097_03.png,019_03-vs-097_03
210,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-100_03.png,019_03-vs-100_03.png,019_03-vs-100_03
211,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-122_03.png,019_03-vs-122_03.png,019_03-vs-122_03
212,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-139_03.png,019_03-vs-139_03.png,019_03-vs-139_03
213,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_03-vs-144_03.png,019_03-vs-144_03.png,019_03-vs-144_03
214,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-027_08.png,019_08-vs-027_08.png,019_08-vs-027_08
215,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-038_08.png,019_08-vs-038_08.png,019_08-vs-038_08
216,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-039_08.png,019_08-vs-039_08.png,019_08-vs-039_08
217,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-083_08.png,019_08-vs-083_08.png,019_08-vs-083_08
218,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-097_08.png,019_08-vs-097_08.png,019_08-vs-097_08
219,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-102_08.png,019_08-vs-102_08.png,019_08-vs-102_08
220,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-122_08.png,019_08-vs-122_08.png,019_08-vs-122_08
221,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-135_08.png,019_08-vs-135_08.png,019_08-vs-135_08
222,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-139_08.png,019_08-vs-139_08.png,019_08-vs-139_08
223,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/019_08-vs-144_08.png,019_08-vs-144_08.png,019_08-vs-144_08
224,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_03-vs-062_03.png,020_03-vs-062_03.png,020_03-vs-062_03
225,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_03-vs-064_03.png,020_03-vs-064_03.png,020_03-vs-064_03
226,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_03-vs-102_03.png,020_03-vs-102_03.png,020_03-vs-102_03
227,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_08-vs-064_08.png,020_08-vs-064_08.png,020_08-vs-064_08
228,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_08-vs-099_08.png,020_08-vs-099_08.png,020_08-vs-099_08
229,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/020_08-vs-102_08.png,020_08-vs-102_08.png,020_08-vs-102_08
230,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_03-vs-029_03.png,021_03-vs-029_03.png,021_03-vs-029_03
231,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_03-vs-037_03.png,021_03-vs-037_03.png,021_03-vs-037_03
232,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_03-vs-121_03.png,021_03-vs-121_03.png,021_03-vs-121_03
233,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_03-vs-125_03.png,021_03-vs-125_03.png,021_03-vs-125_03
234,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_03-vs-173_03.png,021_03-vs-173_03.png,021_03-vs-173_03
235,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-029_08.png,021_08-vs-029_08.png,021_08-vs-029_08
236,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-121_08.png,021_08-vs-121_08.png,021_08-vs-121_08
237,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-125_08.png,021_08-vs-125_08.png,021_08-vs-125_08
238,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-130_08.png,021_08-vs-130_08.png,021_08-vs-130_08
239,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-132_08.png,021_08-vs-132_08.png,021_08-vs-132_08
240,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-140_08.png,021_08-vs-140_08.png,021_08-vs-140_08
241,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/021_08-vs-173_08.png,021_08-vs-173_08.png,021_08-vs-173_08
242,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_03-vs-069_03.png,022_03-vs-069_03.png,022_03-vs-069_03
243,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_03-vs-082_03.png,022_03-vs-082_03.png,022_03-vs-082_03
244,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_03-vs-123_03.png,022_03-vs-123_03.png,022_03-vs-123_03
245,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_03-vs-172_03.png,022_03-vs-172_03.png,022_03-vs-172_03
246,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_03-vs-173_03.png,022_03-vs-173_03.png,022_03-vs-173_03
247,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_08-vs-031_08.png,022_08-vs-031_08.png,022_08-vs-031_08
248,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_08-vs-082_08.png,022_08-vs-082_08.png,022_08-vs-082_08
249,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/022_08-vs-173_08.png,022_08-vs-173_08.png,022_08-vs-173_08
250,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-031_03.png,024_03-vs-031_03.png,024_03-vs-031_03
251,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-036_03.png,024_03-vs-036_03.png,024_03-vs-036_03
252,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-042_03.png,024_03-vs-042_03.png,024_03-vs-042_03
253,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-061_03.png,024_03-vs-061_03.png,024_03-vs-061_03
254,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-092_03.png,024_03-vs-092_03.png,024_03-vs-092_03
255,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-125_03.png,024_03-vs-125_03.png,024_03-vs-125_03
256,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-131_03.png,024_03-vs-131_03.png,024_03-vs-131_03
257,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-137_03.png,024_03-vs-137_03.png,024_03-vs-137_03
258,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-138_03.png,024_03-vs-138_03.png,024_03-vs-138_03
259,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_03-vs-173_03.png,024_03-vs-173_03.png,024_03-vs-173_03
260,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-036_08.png,024_08-vs-036_08.png,024_08-vs-036_08
261,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-061_08.png,024_08-vs-061_08.png,024_08-vs-061_08
262,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-069_08.png,024_08-vs-069_08.png,024_08-vs-069_08
263,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-092_08.png,024_08-vs-092_08.png,024_08-vs-092_08
264,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-121_08.png,024_08-vs-121_08.png,024_08-vs-121_08
265,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-125_08.png,024_08-vs-125_08.png,024_08-vs-125_08
266,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-131_08.png,024_08-vs-131_08.png,024_08-vs-131_08
267,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/024_08-vs-141_08.png,024_08-vs-141_08.png,024_08-vs-141_08
268,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_03-vs-038_03.png,025_03-vs-038_03.png,025_03-vs-038_03
269,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_03-vs-062_03.png,025_03-vs-062_03.png,025_03-vs-062_03
270,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_03-vs-124_03.png,025_03-vs-124_03.png,025_03-vs-124_03
271,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_03-vs-134_03.png,025_03-vs-134_03.png,025_03-vs-134_03
272,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_03-vs-136_03.png,025_03-vs-136_03.png,025_03-vs-136_03
273,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_08-vs-038_08.png,025_08-vs-038_08.png,025_08-vs-038_08
274,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_08-vs-091_08.png,025_08-vs-091_08.png,025_08-vs-091_08
275,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_08-vs-124_08.png,025_08-vs-124_08.png,025_08-vs-124_08
276,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_08-vs-134_08.png,025_08-vs-134_08.png,025_08-vs-134_08
277,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/025_08-vs-136_08.png,025_08-vs-136_08.png,025_08-vs-136_08
278,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_03-vs-123_03.png,026_03-vs-123_03.png,026_03-vs-123_03
279,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_03-vs-130_03.png,026_03-vs-130_03.png,026_03-vs-130_03
280,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_03-vs-143_03.png,026_03-vs-143_03.png,026_03-vs-143_03
281,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_08-vs-045_08.png,026_08-vs-045_08.png,026_08-vs-045_08
282,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_08-vs-070_08.png,026_08-vs-070_08.png,026_08-vs-070_08
283,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_08-vs-130_08.png,026_08-vs-130_08.png,026_08-vs-130_08
284,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_08-vs-132_08.png,026_08-vs-132_08.png,026_08-vs-132_08
285,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/026_08-vs-140_08.png,026_08-vs-140_08.png,026_08-vs-140_08
286,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-083_03.png,027_03-vs-083_03.png,027_03-vs-083_03
287,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-090_03.png,027_03-vs-090_03.png,027_03-vs-090_03
288,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-094_03.png,027_03-vs-094_03.png,027_03-vs-094_03
289,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-099_03.png,027_03-vs-099_03.png,027_03-vs-099_03
290,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-100_03.png,027_03-vs-100_03.png,027_03-vs-100_03
291,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-102_03.png,027_03-vs-102_03.png,027_03-vs-102_03
292,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-118_03.png,027_03-vs-118_03.png,027_03-vs-118_03
293,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-139_03.png,027_03-vs-139_03.png,027_03-vs-139_03
294,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_03-vs-144_03.png,027_03-vs-144_03.png,027_03-vs-144_03
295,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-032_08.png,027_08-vs-032_08.png,027_08-vs-032_08
296,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-081_08.png,027_08-vs-081_08.png,027_08-vs-081_08
297,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-083_08.png,027_08-vs-083_08.png,027_08-vs-083_08
298,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-090_08.png,027_08-vs-090_08.png,027_08-vs-090_08
299,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-099_08.png,027_08-vs-099_08.png,027_08-vs-099_08
300,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-102_08.png,027_08-vs-102_08.png,027_08-vs-102_08
301,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-118_08.png,027_08-vs-118_08.png,027_08-vs-118_08
302,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/027_08-vs-144_08.png,027_08-vs-144_08.png,027_08-vs-144_08
303,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/029_03-vs-033_03.png,029_03-vs-033_03.png,029_03-vs-033_03
304,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/029_03-vs-082_03.png,029_03-vs-082_03.png,029_03-vs-082_03
305,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/MIPGAN_II/029_03-vs-143_03.png,029_03-vs-143_03.png,029_03-vs-143_03
