morph_index,z1_original_idx,z2_original_idx,z1_image_path,z2_image_path,z1_cosine_sim,z2_cosine_sim
15408,28549,65311,/nas-ctm01/datasets/public/ffhq256/28549.png,/nas-ctm01/datasets/public/ffhq256/65311.png,0.4622170925140381,0.26100409030914307
15409,32666,44636,/nas-ctm01/datasets/public/ffhq256/32666.png,/nas-ctm01/datasets/public/ffhq256/44636.png,0.6540895700454712,0.5056394338607788
15410,69968,44295,/nas-ctm01/datasets/public/ffhq256/69968.png,/nas-ctm01/datasets/public/ffhq256/44295.png,0.22840279340744019,0.20858973264694214
15411,46807,17302,/nas-ctm01/datasets/public/ffhq256/46807.png,/nas-ctm01/datasets/public/ffhq256/17302.png,0.5290488004684448,0.20926183462142944
15412,53712,14673,/nas-ctm01/datasets/public/ffhq256/53712.png,/nas-ctm01/datasets/public/ffhq256/14673.png,0.4980314075946808,0.13065284490585327
15413,12517,13623,/nas-ctm01/datasets/public/ffhq256/12517.png,/nas-ctm01/datasets/public/ffhq256/13623.png,0.5522486567497253,0.30330148339271545
15414,57941,3183,/nas-ctm01/datasets/public/ffhq256/57941.png,/nas-ctm01/datasets/public/ffhq256/03183.png,0.3685036301612854,0.29227960109710693
15415,34529,26613,/nas-ctm01/datasets/public/ffhq256/34529.png,/nas-ctm01/datasets/public/ffhq256/26613.png,0.6953074336051941,0.14790436625480652
15416,48907,36376,/nas-ctm01/datasets/public/ffhq256/48907.png,/nas-ctm01/datasets/public/ffhq256/36376.png,0.6383544206619263,0.27629125118255615
15417,28612,28438,/nas-ctm01/datasets/public/ffhq256/28612.png,/nas-ctm01/datasets/public/ffhq256/28438.png,0.5433016419410706,-0.024845531210303307
15418,42860,33559,/nas-ctm01/datasets/public/ffhq256/42860.png,/nas-ctm01/datasets/public/ffhq256/33559.png,0.5056468844413757,0.385331928730011
15419,64411,3897,/nas-ctm01/datasets/public/ffhq256/64411.png,/nas-ctm01/datasets/public/ffhq256/03897.png,0.3301573395729065,0.2848797142505646
15420,50946,69972,/nas-ctm01/datasets/public/ffhq256/50946.png,/nas-ctm01/datasets/public/ffhq256/69972.png,0.6519715189933777,0.3049936294555664
15421,50473,54580,/nas-ctm01/datasets/public/ffhq256/50473.png,/nas-ctm01/datasets/public/ffhq256/54580.png,0.28604602813720703,0.09190140664577484
15422,13582,3807,/nas-ctm01/datasets/public/ffhq256/13582.png,/nas-ctm01/datasets/public/ffhq256/03807.png,0.4703948497772217,0.35867637395858765
15423,387,56635,/nas-ctm01/datasets/public/ffhq256/00387.png,/nas-ctm01/datasets/public/ffhq256/56635.png,0.7323416471481323,0.12769189476966858
15424,46811,25773,/nas-ctm01/datasets/public/ffhq256/46811.png,/nas-ctm01/datasets/public/ffhq256/25773.png,0.5206664204597473,0.29874420166015625
15425,21724,51367,/nas-ctm01/datasets/public/ffhq256/21724.png,/nas-ctm01/datasets/public/ffhq256/51367.png,0.6131186485290527,0.36928004026412964
15426,51573,63254,/nas-ctm01/datasets/public/ffhq256/51573.png,/nas-ctm01/datasets/public/ffhq256/63254.png,0.2845461368560791,0.11686432361602783
15427,60549,31714,/nas-ctm01/datasets/public/ffhq256/60549.png,/nas-ctm01/datasets/public/ffhq256/31714.png,0.8412611484527588,0.42413443326950073
15428,50878,37213,/nas-ctm01/datasets/public/ffhq256/50878.png,/nas-ctm01/datasets/public/ffhq256/37213.png,0.584750235080719,0.4408104419708252
15429,37904,39336,/nas-ctm01/datasets/public/ffhq256/37904.png,/nas-ctm01/datasets/public/ffhq256/39336.png,0.48646289110183716,0.4140857458114624
15430,57944,24266,/nas-ctm01/datasets/public/ffhq256/57944.png,/nas-ctm01/datasets/public/ffhq256/24266.png,0.29809096455574036,0.14431260526180267
15431,6590,37080,/nas-ctm01/datasets/public/ffhq256/06590.png,/nas-ctm01/datasets/public/ffhq256/37080.png,0.5073179006576538,0.4240034818649292
15432,63836,10795,/nas-ctm01/datasets/public/ffhq256/63836.png,/nas-ctm01/datasets/public/ffhq256/10795.png,0.5583018660545349,0.2435661405324936
15433,19581,10525,/nas-ctm01/datasets/public/ffhq256/19581.png,/nas-ctm01/datasets/public/ffhq256/10525.png,0.49003738164901733,0.40308764576911926
15434,66214,43622,/nas-ctm01/datasets/public/ffhq256/66214.png,/nas-ctm01/datasets/public/ffhq256/43622.png,0.5268757343292236,0.16012191772460938
15435,31452,61186,/nas-ctm01/datasets/public/ffhq256/31452.png,/nas-ctm01/datasets/public/ffhq256/61186.png,0.34357455372810364,0.24726714193820953
15436,20340,18421,/nas-ctm01/datasets/public/ffhq256/20340.png,/nas-ctm01/datasets/public/ffhq256/18421.png,0.43037962913513184,0.24175500869750977
15437,1732,29671,/nas-ctm01/datasets/public/ffhq256/01732.png,/nas-ctm01/datasets/public/ffhq256/29671.png,0.562901496887207,0.3392755389213562
15438,68558,11682,/nas-ctm01/datasets/public/ffhq256/68558.png,/nas-ctm01/datasets/public/ffhq256/11682.png,0.41066545248031616,0.28432750701904297
15439,52766,34716,/nas-ctm01/datasets/public/ffhq256/52766.png,/nas-ctm01/datasets/public/ffhq256/34716.png,0.28778308629989624,0.2183104157447815
15440,15063,10665,/nas-ctm01/datasets/public/ffhq256/15063.png,/nas-ctm01/datasets/public/ffhq256/10665.png,0.525820791721344,0.3165324330329895
15441,14325,31462,/nas-ctm01/datasets/public/ffhq256/14325.png,/nas-ctm01/datasets/public/ffhq256/31462.png,0.46587657928466797,0.35046181082725525
15442,27578,5858,/nas-ctm01/datasets/public/ffhq256/27578.png,/nas-ctm01/datasets/public/ffhq256/05858.png,0.5223685503005981,0.3428943157196045
15443,5951,39231,/nas-ctm01/datasets/public/ffhq256/05951.png,/nas-ctm01/datasets/public/ffhq256/39231.png,0.6576704978942871,0.2674592435359955
15444,58028,68359,/nas-ctm01/datasets/public/ffhq256/58028.png,/nas-ctm01/datasets/public/ffhq256/68359.png,0.5620748400688171,0.22333034873008728
15445,10258,14913,/nas-ctm01/datasets/public/ffhq256/10258.png,/nas-ctm01/datasets/public/ffhq256/14913.png,0.6256195902824402,0.5896664261817932
15446,27084,48515,/nas-ctm01/datasets/public/ffhq256/27084.png,/nas-ctm01/datasets/public/ffhq256/48515.png,0.3779900372028351,0.28076115250587463
15447,3493,12276,/nas-ctm01/datasets/public/ffhq256/03493.png,/nas-ctm01/datasets/public/ffhq256/12276.png,0.3896360993385315,0.08374273777008057
15448,2463,45072,/nas-ctm01/datasets/public/ffhq256/02463.png,/nas-ctm01/datasets/public/ffhq256/45072.png,0.2931232452392578,0.24184474349021912
15449,14029,7158,/nas-ctm01/datasets/public/ffhq256/14029.png,/nas-ctm01/datasets/public/ffhq256/07158.png,0.7759953737258911,0.31980812549591064
15450,44333,62585,/nas-ctm01/datasets/public/ffhq256/44333.png,/nas-ctm01/datasets/public/ffhq256/62585.png,0.5975092053413391,0.3054502606391907
15451,63063,64469,/nas-ctm01/datasets/public/ffhq256/63063.png,/nas-ctm01/datasets/public/ffhq256/64469.png,0.5104550123214722,0.3052595257759094
15452,20031,43285,/nas-ctm01/datasets/public/ffhq256/20031.png,/nas-ctm01/datasets/public/ffhq256/43285.png,0.48633283376693726,0.350859671831131
15453,61855,69055,/nas-ctm01/datasets/public/ffhq256/61855.png,/nas-ctm01/datasets/public/ffhq256/69055.png,0.28542494773864746,0.08567574620246887
15454,69068,61170,/nas-ctm01/datasets/public/ffhq256/69068.png,/nas-ctm01/datasets/public/ffhq256/61170.png,0.6846380829811096,0.2827998399734497
15455,19765,12559,/nas-ctm01/datasets/public/ffhq256/19765.png,/nas-ctm01/datasets/public/ffhq256/12559.png,0.552287220954895,0.1977849155664444
15456,54651,55945,/nas-ctm01/datasets/public/ffhq256/54651.png,/nas-ctm01/datasets/public/ffhq256/55945.png,0.3741223216056824,0.3240276575088501
15457,61339,61655,/nas-ctm01/datasets/public/ffhq256/61339.png,/nas-ctm01/datasets/public/ffhq256/61655.png,0.3703934848308563,0.34830978512763977
15458,43481,29056,/nas-ctm01/datasets/public/ffhq256/43481.png,/nas-ctm01/datasets/public/ffhq256/29056.png,0.49961233139038086,0.4813196361064911
15459,68786,5327,/nas-ctm01/datasets/public/ffhq256/68786.png,/nas-ctm01/datasets/public/ffhq256/05327.png,0.517257571220398,0.22050537168979645
15460,35493,726,/nas-ctm01/datasets/public/ffhq256/35493.png,/nas-ctm01/datasets/public/ffhq256/00726.png,0.44875067472457886,0.38861283659935
15461,3835,31422,/nas-ctm01/datasets/public/ffhq256/03835.png,/nas-ctm01/datasets/public/ffhq256/31422.png,0.2872276306152344,0.20217816531658173
15462,44786,30257,/nas-ctm01/datasets/public/ffhq256/44786.png,/nas-ctm01/datasets/public/ffhq256/30257.png,0.609695553779602,0.09338504076004028
15463,6728,16765,/nas-ctm01/datasets/public/ffhq256/06728.png,/nas-ctm01/datasets/public/ffhq256/16765.png,0.1745835840702057,0.1669241487979889
15464,44195,68603,/nas-ctm01/datasets/public/ffhq256/44195.png,/nas-ctm01/datasets/public/ffhq256/68603.png,0.3862196207046509,0.1753295361995697
15465,9497,57793,/nas-ctm01/datasets/public/ffhq256/09497.png,/nas-ctm01/datasets/public/ffhq256/57793.png,0.3226408362388611,0.12645094096660614
15466,11538,33382,/nas-ctm01/datasets/public/ffhq256/11538.png,/nas-ctm01/datasets/public/ffhq256/33382.png,0.48891520500183105,0.30433034896850586
15467,7985,62084,/nas-ctm01/datasets/public/ffhq256/07985.png,/nas-ctm01/datasets/public/ffhq256/62084.png,0.5251506567001343,0.4262338876724243
15468,62861,21328,/nas-ctm01/datasets/public/ffhq256/62861.png,/nas-ctm01/datasets/public/ffhq256/21328.png,0.7114670276641846,0.18143105506896973
15469,52163,30005,/nas-ctm01/datasets/public/ffhq256/52163.png,/nas-ctm01/datasets/public/ffhq256/30005.png,0.3484896421432495,0.13753598928451538
15470,29649,42125,/nas-ctm01/datasets/public/ffhq256/29649.png,/nas-ctm01/datasets/public/ffhq256/42125.png,0.40768617391586304,0.23766234517097473
15471,57626,26727,/nas-ctm01/datasets/public/ffhq256/57626.png,/nas-ctm01/datasets/public/ffhq256/26727.png,0.5822263956069946,0.4392246901988983
15472,38657,46363,/nas-ctm01/datasets/public/ffhq256/38657.png,/nas-ctm01/datasets/public/ffhq256/46363.png,0.716740608215332,0.051343485713005066
15473,62771,6733,/nas-ctm01/datasets/public/ffhq256/62771.png,/nas-ctm01/datasets/public/ffhq256/06733.png,0.542920708656311,0.12193107604980469
15474,12526,48249,/nas-ctm01/datasets/public/ffhq256/12526.png,/nas-ctm01/datasets/public/ffhq256/48249.png,0.3121747374534607,0.30571064352989197
15475,54663,49127,/nas-ctm01/datasets/public/ffhq256/54663.png,/nas-ctm01/datasets/public/ffhq256/49127.png,0.5034711360931396,0.22535207867622375
15476,3230,20575,/nas-ctm01/datasets/public/ffhq256/03230.png,/nas-ctm01/datasets/public/ffhq256/20575.png,0.4142824411392212,0.21906337141990662
15477,30160,11260,/nas-ctm01/datasets/public/ffhq256/30160.png,/nas-ctm01/datasets/public/ffhq256/11260.png,0.4988146722316742,0.2779533863067627
15478,435,24093,/nas-ctm01/datasets/public/ffhq256/00435.png,/nas-ctm01/datasets/public/ffhq256/24093.png,0.5157414674758911,0.22915109992027283
15479,15073,25986,/nas-ctm01/datasets/public/ffhq256/15073.png,/nas-ctm01/datasets/public/ffhq256/25986.png,0.8251045346260071,0.2691269814968109
15480,41300,6977,/nas-ctm01/datasets/public/ffhq256/41300.png,/nas-ctm01/datasets/public/ffhq256/06977.png,0.3621222972869873,0.1671868860721588
15481,2586,22322,/nas-ctm01/datasets/public/ffhq256/02586.png,/nas-ctm01/datasets/public/ffhq256/22322.png,0.4972928464412689,0.16047587990760803
15482,39571,46098,/nas-ctm01/datasets/public/ffhq256/39571.png,/nas-ctm01/datasets/public/ffhq256/46098.png,0.631238579750061,0.1784023493528366
15483,8250,13893,/nas-ctm01/datasets/public/ffhq256/08250.png,/nas-ctm01/datasets/public/ffhq256/13893.png,0.307315468788147,0.18892064690589905
15484,1153,51520,/nas-ctm01/datasets/public/ffhq256/01153.png,/nas-ctm01/datasets/public/ffhq256/51520.png,0.5818275213241577,0.3263084292411804
15485,25700,30301,/nas-ctm01/datasets/public/ffhq256/25700.png,/nas-ctm01/datasets/public/ffhq256/30301.png,0.6330877542495728,0.21243777871131897
15486,41724,41554,/nas-ctm01/datasets/public/ffhq256/41724.png,/nas-ctm01/datasets/public/ffhq256/41554.png,0.5387959480285645,0.07127971202135086
15487,36144,776,/nas-ctm01/datasets/public/ffhq256/36144.png,/nas-ctm01/datasets/public/ffhq256/00776.png,0.6214961409568787,0.15835686028003693
15488,30962,3649,/nas-ctm01/datasets/public/ffhq256/30962.png,/nas-ctm01/datasets/public/ffhq256/03649.png,0.6263665556907654,0.42757073044776917
15489,21281,34480,/nas-ctm01/datasets/public/ffhq256/21281.png,/nas-ctm01/datasets/public/ffhq256/34480.png,0.5176204442977905,0.4611903429031372
15490,33259,65506,/nas-ctm01/datasets/public/ffhq256/33259.png,/nas-ctm01/datasets/public/ffhq256/65506.png,0.4054899215698242,0.27027472853660583
15491,15382,66979,/nas-ctm01/datasets/public/ffhq256/15382.png,/nas-ctm01/datasets/public/ffhq256/66979.png,0.6124133467674255,0.42210596799850464
15492,41887,31148,/nas-ctm01/datasets/public/ffhq256/41887.png,/nas-ctm01/datasets/public/ffhq256/31148.png,0.5922131538391113,0.5391307473182678
15493,8748,28708,/nas-ctm01/datasets/public/ffhq256/08748.png,/nas-ctm01/datasets/public/ffhq256/28708.png,0.401023805141449,0.3947422504425049
15494,351,2253,/nas-ctm01/datasets/public/ffhq256/00351.png,/nas-ctm01/datasets/public/ffhq256/02253.png,0.4132605493068695,0.2551085352897644
15495,11655,47938,/nas-ctm01/datasets/public/ffhq256/11655.png,/nas-ctm01/datasets/public/ffhq256/47938.png,0.45484429597854614,0.3362187147140503
15496,57040,24847,/nas-ctm01/datasets/public/ffhq256/57040.png,/nas-ctm01/datasets/public/ffhq256/24847.png,0.4528043866157532,0.397663414478302
15497,4149,12414,/nas-ctm01/datasets/public/ffhq256/04149.png,/nas-ctm01/datasets/public/ffhq256/12414.png,0.4929157495498657,0.4682080149650574
15498,48995,59791,/nas-ctm01/datasets/public/ffhq256/48995.png,/nas-ctm01/datasets/public/ffhq256/59791.png,0.5319947600364685,0.4154210090637207
15499,42369,6370,/nas-ctm01/datasets/public/ffhq256/42369.png,/nas-ctm01/datasets/public/ffhq256/06370.png,0.43954652547836304,0.2968253493309021
15500,51027,4271,/nas-ctm01/datasets/public/ffhq256/51027.png,/nas-ctm01/datasets/public/ffhq256/04271.png,0.3485279977321625,0.16758239269256592
15501,43988,8421,/nas-ctm01/datasets/public/ffhq256/43988.png,/nas-ctm01/datasets/public/ffhq256/08421.png,0.5127052664756775,0.3049205243587494
15502,13290,3819,/nas-ctm01/datasets/public/ffhq256/13290.png,/nas-ctm01/datasets/public/ffhq256/03819.png,0.4670998752117157,0.17977440357208252
15503,27035,65519,/nas-ctm01/datasets/public/ffhq256/27035.png,/nas-ctm01/datasets/public/ffhq256/65519.png,0.6635101437568665,0.5657310485839844
15504,40608,42928,/nas-ctm01/datasets/public/ffhq256/40608.png,/nas-ctm01/datasets/public/ffhq256/42928.png,0.614425003528595,0.3074096739292145
15505,32220,54020,/nas-ctm01/datasets/public/ffhq256/32220.png,/nas-ctm01/datasets/public/ffhq256/54020.png,0.5467008352279663,0.22914177179336548
15506,6321,25514,/nas-ctm01/datasets/public/ffhq256/06321.png,/nas-ctm01/datasets/public/ffhq256/25514.png,0.7172919511795044,0.603232741355896
15507,48132,1832,/nas-ctm01/datasets/public/ffhq256/48132.png,/nas-ctm01/datasets/public/ffhq256/01832.png,0.4408794939517975,0.06703226268291473
15508,37326,45358,/nas-ctm01/datasets/public/ffhq256/37326.png,/nas-ctm01/datasets/public/ffhq256/45358.png,0.65054851770401,0.12913542985916138
15509,13051,65731,/nas-ctm01/datasets/public/ffhq256/13051.png,/nas-ctm01/datasets/public/ffhq256/65731.png,0.1897958517074585,0.05695489048957825
15510,48848,4267,/nas-ctm01/datasets/public/ffhq256/48848.png,/nas-ctm01/datasets/public/ffhq256/04267.png,0.4945119619369507,0.4108121991157532
15511,37814,10855,/nas-ctm01/datasets/public/ffhq256/37814.png,/nas-ctm01/datasets/public/ffhq256/10855.png,0.6214454770088196,0.17416325211524963
15512,48732,18271,/nas-ctm01/datasets/public/ffhq256/48732.png,/nas-ctm01/datasets/public/ffhq256/18271.png,0.7517519593238831,0.4496654272079468
15513,1060,65970,/nas-ctm01/datasets/public/ffhq256/01060.png,/nas-ctm01/datasets/public/ffhq256/65970.png,0.5858221054077148,0.4153463840484619
15514,20899,8431,/nas-ctm01/datasets/public/ffhq256/20899.png,/nas-ctm01/datasets/public/ffhq256/08431.png,0.6399750709533691,0.32686111330986023
15515,20748,21381,/nas-ctm01/datasets/public/ffhq256/20748.png,/nas-ctm01/datasets/public/ffhq256/21381.png,0.39421364665031433,0.20444536209106445
15516,4618,10219,/nas-ctm01/datasets/public/ffhq256/04618.png,/nas-ctm01/datasets/public/ffhq256/10219.png,0.8210227489471436,0.21439121663570404
15517,3027,39219,/nas-ctm01/datasets/public/ffhq256/03027.png,/nas-ctm01/datasets/public/ffhq256/39219.png,0.45591863989830017,0.38933759927749634
15518,21847,26608,/nas-ctm01/datasets/public/ffhq256/21847.png,/nas-ctm01/datasets/public/ffhq256/26608.png,0.40387582778930664,0.2036118358373642
15519,2382,1599,/nas-ctm01/datasets/public/ffhq256/02382.png,/nas-ctm01/datasets/public/ffhq256/01599.png,0.6976990699768066,0.05514378845691681
15520,32089,42862,/nas-ctm01/datasets/public/ffhq256/32089.png,/nas-ctm01/datasets/public/ffhq256/42862.png,0.6332340836524963,0.40119412541389465
15521,68209,21690,/nas-ctm01/datasets/public/ffhq256/68209.png,/nas-ctm01/datasets/public/ffhq256/21690.png,0.47025439143180847,0.3838386833667755
15522,27280,53073,/nas-ctm01/datasets/public/ffhq256/27280.png,/nas-ctm01/datasets/public/ffhq256/53073.png,0.3826137185096741,0.27372899651527405
15523,53957,45416,/nas-ctm01/datasets/public/ffhq256/53957.png,/nas-ctm01/datasets/public/ffhq256/45416.png,0.4865933656692505,0.4437360465526581
15524,2923,64863,/nas-ctm01/datasets/public/ffhq256/02923.png,/nas-ctm01/datasets/public/ffhq256/64863.png,0.3694440424442291,0.36418676376342773
15525,60436,39295,/nas-ctm01/datasets/public/ffhq256/60436.png,/nas-ctm01/datasets/public/ffhq256/39295.png,0.35896334052085876,0.08361426740884781
15526,35988,9784,/nas-ctm01/datasets/public/ffhq256/35988.png,/nas-ctm01/datasets/public/ffhq256/09784.png,0.43683913350105286,0.20109131932258606
15527,43955,26796,/nas-ctm01/datasets/public/ffhq256/43955.png,/nas-ctm01/datasets/public/ffhq256/26796.png,0.4108378291130066,0.2145105004310608
15528,12321,60424,/nas-ctm01/datasets/public/ffhq256/12321.png,/nas-ctm01/datasets/public/ffhq256/60424.png,0.5445147752761841,0.05632589012384415
15529,41806,37883,/nas-ctm01/datasets/public/ffhq256/41806.png,/nas-ctm01/datasets/public/ffhq256/37883.png,0.6319903135299683,0.2877068519592285
15530,56487,24470,/nas-ctm01/datasets/public/ffhq256/56487.png,/nas-ctm01/datasets/public/ffhq256/24470.png,0.6176488399505615,0.36471477150917053
15531,50058,23274,/nas-ctm01/datasets/public/ffhq256/50058.png,/nas-ctm01/datasets/public/ffhq256/23274.png,0.7746636271476746,0.4487757086753845
15532,12901,66621,/nas-ctm01/datasets/public/ffhq256/12901.png,/nas-ctm01/datasets/public/ffhq256/66621.png,0.4138023853302002,0.3056424558162689
15533,58462,58469,/nas-ctm01/datasets/public/ffhq256/58462.png,/nas-ctm01/datasets/public/ffhq256/58469.png,0.5125436186790466,0.29079368710517883
15534,68602,16112,/nas-ctm01/datasets/public/ffhq256/68602.png,/nas-ctm01/datasets/public/ffhq256/16112.png,0.6605215072631836,0.44277939200401306
15535,8443,19234,/nas-ctm01/datasets/public/ffhq256/08443.png,/nas-ctm01/datasets/public/ffhq256/19234.png,0.6424757838249207,0.4573904275894165
15536,61919,53455,/nas-ctm01/datasets/public/ffhq256/61919.png,/nas-ctm01/datasets/public/ffhq256/53455.png,0.5716561079025269,0.3215910792350769
15537,53410,2006,/nas-ctm01/datasets/public/ffhq256/53410.png,/nas-ctm01/datasets/public/ffhq256/02006.png,0.5550675392150879,0.37136903405189514
15538,39431,65147,/nas-ctm01/datasets/public/ffhq256/39431.png,/nas-ctm01/datasets/public/ffhq256/65147.png,0.4239555895328522,0.24994540214538574
15539,59401,53889,/nas-ctm01/datasets/public/ffhq256/59401.png,/nas-ctm01/datasets/public/ffhq256/53889.png,0.5294710397720337,0.25948575139045715
15540,9738,20971,/nas-ctm01/datasets/public/ffhq256/09738.png,/nas-ctm01/datasets/public/ffhq256/20971.png,0.4826602637767792,0.30453935265541077
15541,10153,66310,/nas-ctm01/datasets/public/ffhq256/10153.png,/nas-ctm01/datasets/public/ffhq256/66310.png,0.6197763681411743,0.4980267584323883
15542,17293,50209,/nas-ctm01/datasets/public/ffhq256/17293.png,/nas-ctm01/datasets/public/ffhq256/50209.png,0.731936514377594,0.21483807265758514
15543,52002,64689,/nas-ctm01/datasets/public/ffhq256/52002.png,/nas-ctm01/datasets/public/ffhq256/64689.png,0.5353473424911499,0.4025874733924866
15544,55011,14810,/nas-ctm01/datasets/public/ffhq256/55011.png,/nas-ctm01/datasets/public/ffhq256/14810.png,0.40269169211387634,0.34292757511138916
15545,38370,61681,/nas-ctm01/datasets/public/ffhq256/38370.png,/nas-ctm01/datasets/public/ffhq256/61681.png,0.4567231833934784,0.10616588592529297
15546,11894,49692,/nas-ctm01/datasets/public/ffhq256/11894.png,/nas-ctm01/datasets/public/ffhq256/49692.png,0.4390616714954376,0.34261298179626465
15547,29126,10510,/nas-ctm01/datasets/public/ffhq256/29126.png,/nas-ctm01/datasets/public/ffhq256/10510.png,0.5811610817909241,0.21381063759326935
15548,66028,24162,/nas-ctm01/datasets/public/ffhq256/66028.png,/nas-ctm01/datasets/public/ffhq256/24162.png,0.2875947058200836,0.23871278762817383
15549,28956,10077,/nas-ctm01/datasets/public/ffhq256/28956.png,/nas-ctm01/datasets/public/ffhq256/10077.png,0.6584396362304688,0.10009945929050446
15550,11465,62633,/nas-ctm01/datasets/public/ffhq256/11465.png,/nas-ctm01/datasets/public/ffhq256/62633.png,0.4180874228477478,0.4003053903579712
15551,69008,50914,/nas-ctm01/datasets/public/ffhq256/69008.png,/nas-ctm01/datasets/public/ffhq256/50914.png,0.4737144708633423,0.334933876991272
15552,43152,37559,/nas-ctm01/datasets/public/ffhq256/43152.png,/nas-ctm01/datasets/public/ffhq256/37559.png,0.5371013879776001,0.3030626177787781
15553,28631,59017,/nas-ctm01/datasets/public/ffhq256/28631.png,/nas-ctm01/datasets/public/ffhq256/59017.png,0.5389928817749023,0.19977883994579315
15554,26114,62346,/nas-ctm01/datasets/public/ffhq256/26114.png,/nas-ctm01/datasets/public/ffhq256/62346.png,0.5883346796035767,0.23454347252845764
15555,65755,22957,/nas-ctm01/datasets/public/ffhq256/65755.png,/nas-ctm01/datasets/public/ffhq256/22957.png,0.544707179069519,0.3594008982181549
15556,9627,8204,/nas-ctm01/datasets/public/ffhq256/09627.png,/nas-ctm01/datasets/public/ffhq256/08204.png,0.386340469121933,0.383563756942749
15557,3710,68382,/nas-ctm01/datasets/public/ffhq256/03710.png,/nas-ctm01/datasets/public/ffhq256/68382.png,0.34205126762390137,0.07600612193346024
15558,44246,11516,/nas-ctm01/datasets/public/ffhq256/44246.png,/nas-ctm01/datasets/public/ffhq256/11516.png,0.5646181702613831,0.2313549816608429
15559,42469,18500,/nas-ctm01/datasets/public/ffhq256/42469.png,/nas-ctm01/datasets/public/ffhq256/18500.png,0.5988094210624695,0.49727553129196167
15560,4314,49836,/nas-ctm01/datasets/public/ffhq256/04314.png,/nas-ctm01/datasets/public/ffhq256/49836.png,0.46098560094833374,0.16575537621974945
15561,38729,21137,/nas-ctm01/datasets/public/ffhq256/38729.png,/nas-ctm01/datasets/public/ffhq256/21137.png,0.5926632285118103,0.37164023518562317
15562,6685,30035,/nas-ctm01/datasets/public/ffhq256/06685.png,/nas-ctm01/datasets/public/ffhq256/30035.png,0.43487972021102905,0.320467472076416
15563,14799,57593,/nas-ctm01/datasets/public/ffhq256/14799.png,/nas-ctm01/datasets/public/ffhq256/57593.png,0.5796169638633728,0.17459729313850403
15564,53099,22619,/nas-ctm01/datasets/public/ffhq256/53099.png,/nas-ctm01/datasets/public/ffhq256/22619.png,0.6307164430618286,0.3303534686565399
15565,4611,41348,/nas-ctm01/datasets/public/ffhq256/04611.png,/nas-ctm01/datasets/public/ffhq256/41348.png,0.29303455352783203,0.19270262122154236
15566,55963,43056,/nas-ctm01/datasets/public/ffhq256/55963.png,/nas-ctm01/datasets/public/ffhq256/43056.png,0.5173076391220093,0.21160268783569336
15567,17649,23335,/nas-ctm01/datasets/public/ffhq256/17649.png,/nas-ctm01/datasets/public/ffhq256/23335.png,0.4139394164085388,0.269295334815979
15568,49153,19305,/nas-ctm01/datasets/public/ffhq256/49153.png,/nas-ctm01/datasets/public/ffhq256/19305.png,0.3338896930217743,0.2723633050918579
15569,45491,7415,/nas-ctm01/datasets/public/ffhq256/45491.png,/nas-ctm01/datasets/public/ffhq256/07415.png,0.7603929042816162,0.02906191162765026
15570,24037,6950,/nas-ctm01/datasets/public/ffhq256/24037.png,/nas-ctm01/datasets/public/ffhq256/06950.png,0.323379248380661,0.1945330798625946
15571,6773,32889,/nas-ctm01/datasets/public/ffhq256/06773.png,/nas-ctm01/datasets/public/ffhq256/32889.png,0.6119458675384521,0.5718134641647339
15572,65732,67137,/nas-ctm01/datasets/public/ffhq256/65732.png,/nas-ctm01/datasets/public/ffhq256/67137.png,0.6098325848579407,0.1938815414905548
15573,68833,27772,/nas-ctm01/datasets/public/ffhq256/68833.png,/nas-ctm01/datasets/public/ffhq256/27772.png,0.6618025302886963,0.596615731716156
15574,52797,39446,/nas-ctm01/datasets/public/ffhq256/52797.png,/nas-ctm01/datasets/public/ffhq256/39446.png,0.6727982759475708,0.2892920970916748
15575,51210,50965,/nas-ctm01/datasets/public/ffhq256/51210.png,/nas-ctm01/datasets/public/ffhq256/50965.png,0.5334072113037109,0.5086472630500793
15576,3267,42869,/nas-ctm01/datasets/public/ffhq256/03267.png,/nas-ctm01/datasets/public/ffhq256/42869.png,0.3361055254936218,0.14939241111278534
15577,51009,30205,/nas-ctm01/datasets/public/ffhq256/51009.png,/nas-ctm01/datasets/public/ffhq256/30205.png,0.5080997943878174,0.3856452703475952
15578,34079,10872,/nas-ctm01/datasets/public/ffhq256/34079.png,/nas-ctm01/datasets/public/ffhq256/10872.png,0.5791705846786499,0.20710942149162292
15579,22267,5202,/nas-ctm01/datasets/public/ffhq256/22267.png,/nas-ctm01/datasets/public/ffhq256/05202.png,0.37699565291404724,0.09764217585325241
15580,36628,60553,/nas-ctm01/datasets/public/ffhq256/36628.png,/nas-ctm01/datasets/public/ffhq256/60553.png,0.6667383313179016,0.1569404900074005
15581,63119,16017,/nas-ctm01/datasets/public/ffhq256/63119.png,/nas-ctm01/datasets/public/ffhq256/16017.png,0.599605143070221,0.3735199570655823
15582,64808,27791,/nas-ctm01/datasets/public/ffhq256/64808.png,/nas-ctm01/datasets/public/ffhq256/27791.png,0.5797910690307617,0.29566851258277893
15583,6004,46648,/nas-ctm01/datasets/public/ffhq256/06004.png,/nas-ctm01/datasets/public/ffhq256/46648.png,0.6478394865989685,0.05543070286512375
