partition,Image1,Image2,AvgPixelIntensity_Image1,AvgPixelIntensity_Image2,SwappedForBrightnessOrdering
train,image_05740.jpg,image_08108.jpg,0.30698445439338684,0.24741069972515106,False
train,image_03039.jpg,image_05740.jpg,0.4478381872177124,0.30698445439338684,True
train,image_06935.jpg,image_01272.jpg,0.49184679985046387,0.3039398789405823,True
train,image_01272.jpg,image_05052.jpg,0.3039398789405823,0.2983444333076477,False
train,image_00489.jpg,image_01272.jpg,0.46334174275398254,0.3039398789405823,True
train,image_07841.jpg,image_01272.jpg,0.43986859917640686,0.3039398789405823,True
train,image_02281.jpg,image_01272.jpg,0.3688843250274658,0.3039398789405823,True
train,image_03889.jpg,image_06215.jpg,0.3170020878314972,0.2375277876853943,True
train,image_04923.jpg,image_06215.jpg,0.3590439260005951,0.2375277876853943,True
train,image_06432.jpg,image_06215.jpg,0.4817459285259247,0.2375277876853943,True
train,image_02677.jpg,image_06215.jpg,0.2738398611545563,0.2375277876853943,True
train,image_06215.jpg,image_05038.jpg,0.2375277876853943,0.22522284090518951,False
train,image_07137.jpg,image_00112.jpg,0.5622833371162415,0.46287801861763,True
train,image_00112.jpg,image_04791.jpg,0.46287801861763,0.4601244032382965,False
train,image_00112.jpg,image_07853.jpg,0.46287801861763,0.44501230120658875,False
train,image_00112.jpg,image_05827.jpg,0.46287801861763,0.4197343587875366,False
train,image_00112.jpg,image_04421.jpg,0.46287801861763,0.44388139247894287,False
train,image_07623.jpg,image_06295.jpg,0.4417611062526703,0.3655589520931244,False
train,image_05435.jpg,image_07623.jpg,0.4676879942417145,0.4417611062526703,True
train,image_07623.jpg,image_02543.jpg,0.4417611062526703,0.42094776034355164,False
train,image_07623.jpg,image_01192.jpg,0.4417611062526703,0.21465148031711578,False
train,image_07623.jpg,image_00262.jpg,0.4417611062526703,0.27567052841186523,False
train,image_02429.jpg,image_04409.jpg,0.5191046595573425,0.28584030270576477,False
train,image_02429.jpg,image_05038.jpg,0.5191046595573425,0.22522284090518951,False
train,image_07654.jpg,image_02429.jpg,0.5637601613998413,0.5191046595573425,True
train,image_02429.jpg,image_00804.jpg,0.5191046595573425,0.4511997401714325,False
train,image_02429.jpg,image_05963.jpg,0.5191046595573425,0.40294668078422546,False
train,image_06052.jpg,image_00745.jpg,0.38581809401512146,0.2266174703836441,False
train,image_06052.jpg,image_04472.jpg,0.38581809401512146,0.28697171807289124,False
train,image_06052.jpg,image_05063.jpg,0.38581809401512146,0.21323262155056,False
train,image_06052.jpg,image_00836.jpg,0.38581809401512146,0.37997087836265564,False
train,image_06052.jpg,image_04120.jpg,0.38581809401512146,0.3334386348724365,False
train,image_01831.jpg,image_00778.jpg,0.49827900528907776,0.4643043577671051,False
train,image_07561.jpg,image_01831.jpg,0.511875569820404,0.49827900528907776,True
train,image_01831.jpg,image_04974.jpg,0.49827900528907776,0.27386990189552307,False
train,image_01831.jpg,image_05975.jpg,0.49827900528907776,0.4070453345775604,False
train,image_05381.jpg,image_01831.jpg,0.5420364141464233,0.49827900528907776,True
train,image_03056.jpg,image_04366.jpg,0.4576576054096222,0.34429875016212463,False
train,image_03056.jpg,image_08035.jpg,0.4576576054096222,0.34505295753479004,False
train,image_03056.jpg,image_05807.jpg,0.4576576054096222,0.42259812355041504,False
train,image_06926.jpg,image_03056.jpg,0.5077514052391052,0.4576576054096222,True
train,image_03056.jpg,image_01085.jpg,0.4576576054096222,0.29332688450813293,False
train,image_05625.jpg,image_00479.jpg,0.4448803961277008,0.24677199125289917,True
train,image_04485.jpg,image_00479.jpg,0.4152502119541168,0.24677199125289917,True
train,image_07363.jpg,image_00479.jpg,0.3944392204284668,0.24677199125289917,True
train,image_03801.jpg,image_00479.jpg,0.31150373816490173,0.24677199125289917,True
train,image_00479.jpg,image_02700.jpg,0.24677199125289917,0.14882534742355347,False
train,image_02415.jpg,image_04982.jpg,0.3492794930934906,0.3194575607776642,False
train,image_07536.jpg,image_02415.jpg,0.534954845905304,0.3492794930934906,True
train,image_02415.jpg,image_05922.jpg,0.3492794930934906,0.19500614702701569,False
train,image_01973.jpg,image_02415.jpg,0.4433384835720062,0.3492794930934906,True
train,image_02415.jpg,image_05749.jpg,0.3492794930934906,0.31267300248146057,False
train,image_07643.jpg,image_02949.jpg,0.3298322260379791,0.20734888315200806,False
train,image_04229.jpg,image_07643.jpg,0.4342707395553589,0.3298322260379791,True
train,image_05968.jpg,image_07643.jpg,0.49881258606910706,0.3298322260379791,True
train,image_07643.jpg,image_01851.jpg,0.3298322260379791,0.29655662178993225,False
train,image_04032.jpg,image_07643.jpg,0.33178094029426575,0.3298322260379791,True
train,image_02758.jpg,image_02695.jpg,0.30579936504364014,0.20321409404277802,True
train,image_02312.jpg,image_02695.jpg,0.31512391567230225,0.20321409404277802,True
train,image_04309.jpg,image_02695.jpg,0.2313358336687088,0.20321409404277802,True
train,image_07136.jpg,image_02695.jpg,0.39024510979652405,0.20321409404277802,True
train,image_07149.jpg,image_02695.jpg,0.4332793056964874,0.20321409404277802,True
train,image_05009.jpg,image_01277.jpg,0.2459145039319992,0.2043660432100296,True
train,image_06252.jpg,image_01277.jpg,0.362574964761734,0.2043660432100296,True
train,image_01277.jpg,image_02139.jpg,0.2043660432100296,0.1699972301721573,False
train,image_07156.jpg,image_01277.jpg,0.3561999499797821,0.2043660432100296,True
train,image_04952.jpg,image_01277.jpg,0.2555786073207855,0.2043660432100296,True
train,image_00906.jpg,image_00989.jpg,0.5219565629959106,0.26978182792663574,False
train,image_00906.jpg,image_07323.jpg,0.5219565629959106,0.4697054922580719,False
train,image_00906.jpg,image_00436.jpg,0.5219565629959106,0.3039919435977936,False
train,image_00906.jpg,image_05997.jpg,0.5219565629959106,0.41769590973854065,False
train,image_00906.jpg,image_01845.jpg,0.5219565629959106,0.2688380777835846,False
train,image_04656.jpg,image_06299.jpg,0.4676385223865509,0.31985998153686523,False
train,image_04656.jpg,image_02247.jpg,0.4676385223865509,0.3905049264431,False
train,image_04656.jpg,image_07535.jpg,0.4676385223865509,0.4673987329006195,False
train,image_04656.jpg,image_04282.jpg,0.4676385223865509,0.4096637964248657,False
train,image_04656.jpg,image_00073.jpg,0.4676385223865509,0.2527068555355072,False
train,image_07875.jpg,image_00790.jpg,0.4240441620349884,0.35657405853271484,False
train,image_07875.jpg,image_01958.jpg,0.4240441620349884,0.30449798703193665,False
train,image_07875.jpg,image_01232.jpg,0.4240441620349884,0.3678145408630371,False
train,image_07875.jpg,image_06951.jpg,0.4240441620349884,0.2902229130268097,False
train,image_07875.jpg,image_06642.jpg,0.4240441620349884,0.3826475143432617,False
train,image_05895.jpg,image_06653.jpg,0.385247141122818,0.29784679412841797,True
train,image_06653.jpg,image_07921.jpg,0.29784679412841797,0.22067387402057648,False
train,image_03552.jpg,image_06653.jpg,0.4537985324859619,0.29784679412841797,True
train,image_00757.jpg,image_06653.jpg,0.45585763454437256,0.29784679412841797,True
train,image_06653.jpg,image_01029.jpg,0.29784679412841797,0.28928041458129883,False
train,image_03832.jpg,image_01381.jpg,0.35700055956840515,0.17159537971019745,True
train,image_04177.jpg,image_01381.jpg,0.21644656360149384,0.17159537971019745,True
train,image_00920.jpg,image_01381.jpg,0.2836942970752716,0.17159537971019745,True
train,image_05959.jpg,image_01381.jpg,0.5313243865966797,0.17159537971019745,True
train,image_01701.jpg,image_01381.jpg,0.333774209022522,0.17159537971019745,True
train,image_00050.jpg,image_03909.jpg,0.4640476703643799,0.31949949264526367,False
train,image_00050.jpg,image_02951.jpg,0.4640476703643799,0.1926475167274475,False
train,image_00050.jpg,image_07614.jpg,0.4640476703643799,0.30162981152534485,False
train,image_00050.jpg,image_01568.jpg,0.4640476703643799,0.4324197471141815,False
train,image_00050.jpg,image_02043.jpg,0.4640476703643799,0.40436577796936035,False
train,image_01064.jpg,image_01217.jpg,0.3622452914714813,0.2996285557746887,True
train,image_07039.jpg,image_01217.jpg,0.3297354280948639,0.2996285557746887,True
train,image_01217.jpg,image_07359.jpg,0.2996285557746887,0.2892787456512451,False
train,image_00151.jpg,image_01217.jpg,0.4552324712276459,0.2996285557746887,True
train,image_03494.jpg,image_01217.jpg,0.5284172892570496,0.2996285557746887,True
train,image_00679.jpg,image_03535.jpg,0.43475770950317383,0.38696256279945374,True
train,image_03535.jpg,image_01228.jpg,0.38696256279945374,0.31707239151000977,False
train,image_03535.jpg,image_02005.jpg,0.38696256279945374,0.2575047016143799,False
train,image_06581.jpg,image_03535.jpg,0.5541533827781677,0.38696256279945374,True
train,image_03535.jpg,image_06555.jpg,0.38696256279945374,0.23137913644313812,False
train,image_01582.jpg,image_08087.jpg,0.4023761749267578,0.36666855216026306,False
train,image_01582.jpg,image_05097.jpg,0.4023761749267578,0.308908611536026,False
train,image_01582.jpg,image_04279.jpg,0.4023761749267578,0.3830418884754181,False
train,image_05683.jpg,image_01582.jpg,0.5351037383079529,0.4023761749267578,True
train,image_03936.jpg,image_01582.jpg,0.5845531225204468,0.4023761749267578,True
train,image_06039.jpg,image_03295.jpg,0.34052398800849915,0.3176537752151489,True
train,image_03295.jpg,image_06570.jpg,0.3176537752151489,0.2841973304748535,False
train,image_04267.jpg,image_03295.jpg,0.3319483697414398,0.3176537752151489,True
train,image_03295.jpg,image_04639.jpg,0.3176537752151489,0.2948496639728546,False
train,image_03295.jpg,image_06239.jpg,0.3176537752151489,0.24211837351322174,False
train,image_07743.jpg,image_03854.jpg,0.4869343042373657,0.46889591217041016,True
train,image_02872.jpg,image_03854.jpg,0.4839669167995453,0.46889591217041016,True
train,image_03854.jpg,image_03868.jpg,0.46889591217041016,0.38658463954925537,False
train,image_03854.jpg,image_07842.jpg,0.46889591217041016,0.33728525042533875,False
train,image_03854.jpg,image_03368.jpg,0.46889591217041016,0.1878487467765808,False
train,image_00742.jpg,image_02975.jpg,0.3437093496322632,0.312256395816803,True
train,image_06789.jpg,image_02975.jpg,0.399961918592453,0.312256395816803,True
train,image_03019.jpg,image_02975.jpg,0.3252559304237366,0.312256395816803,True
train,image_02975.jpg,image_01420.jpg,0.312256395816803,0.284527987241745,False
train,image_02975.jpg,image_01406.jpg,0.312256395816803,0.21789737045764923,False
train,image_02007.jpg,image_06741.jpg,0.46009519696235657,0.45356857776641846,True
train,image_06741.jpg,image_06278.jpg,0.45356857776641846,0.3771041929721832,False
train,image_06741.jpg,image_03791.jpg,0.45356857776641846,0.36711132526397705,False
train,image_06741.jpg,image_06174.jpg,0.45356857776641846,0.2645585536956787,False
train,image_06741.jpg,image_03512.jpg,0.45356857776641846,0.44489896297454834,False
train,image_03903.jpg,image_03582.jpg,0.51961350440979,0.4485113322734833,False
train,image_03903.jpg,image_06234.jpg,0.51961350440979,0.42102208733558655,False
train,image_03903.jpg,image_05747.jpg,0.51961350440979,0.4236510097980499,False
train,image_03903.jpg,image_03519.jpg,0.51961350440979,0.2949988543987274,False
train,image_03903.jpg,image_01162.jpg,0.51961350440979,0.44885244965553284,False
train,image_02438.jpg,image_03479.jpg,0.4755115509033203,0.40354451537132263,True
train,image_03479.jpg,image_05758.jpg,0.40354451537132263,0.33047595620155334,False
train,image_02613.jpg,image_03479.jpg,0.4760391414165497,0.40354451537132263,True
train,image_05564.jpg,image_03479.jpg,0.5152272582054138,0.40354451537132263,True
train,image_03591.jpg,image_03479.jpg,0.48613715171813965,0.40354451537132263,True
train,image_07124.jpg,image_01662.jpg,0.4012613296508789,0.2666102349758148,True
train,image_05585.jpg,image_01662.jpg,0.5046518445014954,0.2666102349758148,True
train,image_01770.jpg,image_01662.jpg,0.3202227056026459,0.2666102349758148,True
train,image_02532.jpg,image_01662.jpg,0.3056633174419403,0.2666102349758148,True
train,image_06722.jpg,image_01662.jpg,0.3387230336666107,0.2666102349758148,True
train,image_04706.jpg,image_06709.jpg,0.3767584264278412,0.35934415459632874,False
train,image_00045.jpg,image_04706.jpg,0.37681445479393005,0.3767584264278412,True
train,image_06908.jpg,image_04706.jpg,0.4030791223049164,0.3767584264278412,True
train,image_04706.jpg,image_06597.jpg,0.3767584264278412,0.35133638978004456,False
train,image_04706.jpg,image_00071.jpg,0.3767584264278412,0.3082320988178253,False
train,image_06984.jpg,image_05861.jpg,0.487396240234375,0.3508831560611725,False
train,image_06984.jpg,image_01787.jpg,0.487396240234375,0.23233413696289062,False
train,image_06984.jpg,image_06952.jpg,0.487396240234375,0.46301475167274475,False
train,image_06984.jpg,image_05943.jpg,0.487396240234375,0.40506935119628906,False
train,image_06984.jpg,image_01820.jpg,0.487396240234375,0.28218433260917664,False
train,image_05429.jpg,image_07858.jpg,0.5725380182266235,0.34775593876838684,False
train,image_07647.jpg,image_05429.jpg,0.5819522738456726,0.5725380182266235,True
train,image_05429.jpg,image_03555.jpg,0.5725380182266235,0.44045278429985046,False
train,image_05429.jpg,image_06600.jpg,0.5725380182266235,0.300344318151474,False
train,image_05429.jpg,image_07785.jpg,0.5725380182266235,0.48802757263183594,False
train,image_01271.jpg,image_01741.jpg,0.2678593397140503,0.23136408627033234,True
train,image_02487.jpg,image_01741.jpg,0.3943875730037689,0.23136408627033234,True
train,image_01741.jpg,image_02826.jpg,0.23136408627033234,0.21102102100849152,False
train,image_03885.jpg,image_01741.jpg,0.47538360953330994,0.23136408627033234,True
train,image_00722.jpg,image_01741.jpg,0.2981880009174347,0.23136408627033234,True
train,image_08112.jpg,image_01647.jpg,0.45933279395103455,0.3955375850200653,False
train,image_08112.jpg,image_06862.jpg,0.45933279395103455,0.36762651801109314,False
train,image_08112.jpg,image_00716.jpg,0.45933279395103455,0.3560115396976471,False
train,image_08112.jpg,image_07639.jpg,0.45933279395103455,0.2701592743396759,False
train,image_07883.jpg,image_08112.jpg,0.46074286103248596,0.45933279395103455,True
train,image_07565.jpg,image_07193.jpg,0.4484030306339264,0.3506051003932953,False
train,image_07372.jpg,image_07565.jpg,0.4507427513599396,0.4484030306339264,True
train,image_08071.jpg,image_07565.jpg,0.4691312313079834,0.4484030306339264,True
train,image_07565.jpg,image_04670.jpg,0.4484030306339264,0.3036211431026459,False
train,image_07565.jpg,image_08158.jpg,0.4484030306339264,0.43934687972068787,False
train,image_01322.jpg,image_02563.jpg,0.4588712751865387,0.22948788106441498,True
train,image_03978.jpg,image_02563.jpg,0.35131093859672546,0.22948788106441498,True
train,image_05433.jpg,image_02563.jpg,0.43467339873313904,0.22948788106441498,True
train,image_07060.jpg,image_02563.jpg,0.4699136018753052,0.22948788106441498,True
train,image_01063.jpg,image_02563.jpg,0.3453558385372162,0.22948788106441498,True
train,image_05835.jpg,image_04646.jpg,0.4791261851787567,0.3537030518054962,True
train,image_04646.jpg,image_03470.jpg,0.3537030518054962,0.3459874391555786,False
train,image_04646.jpg,image_07253.jpg,0.3537030518054962,0.25604772567749023,False
train,image_04365.jpg,image_04646.jpg,0.3805263042449951,0.3537030518054962,True
train,image_04646.jpg,image_00509.jpg,0.3537030518054962,0.29900938272476196,False
train,image_00557.jpg,image_06757.jpg,0.48117315769195557,0.3558019697666168,True
train,image_06757.jpg,image_01852.jpg,0.3558019697666168,0.28406035900115967,False
train,image_06757.jpg,image_03704.jpg,0.3558019697666168,0.34362268447875977,False
train,image_05953.jpg,image_06757.jpg,0.5854342579841614,0.3558019697666168,True
train,image_04222.jpg,image_06757.jpg,0.41042935848236084,0.3558019697666168,True
train,image_02487.jpg,image_05961.jpg,0.3943875730037689,0.3552558422088623,False
train,image_02487.jpg,image_02955.jpg,0.3943875730037689,0.3511783182621002,False
train,image_07854.jpg,image_02487.jpg,0.4572005271911621,0.3943875730037689,True
train,image_02487.jpg,image_02805.jpg,0.3943875730037689,0.2884122133255005,False
train,image_03117.jpg,image_02487.jpg,0.410856693983078,0.3943875730037689,True
train,image_07225.jpg,image_04104.jpg,0.494396448135376,0.37244912981987,True
train,image_05835.jpg,image_04104.jpg,0.4791261851787567,0.37244912981987,True
train,image_04104.jpg,image_05877.jpg,0.37244912981987,0.3428415358066559,False
train,image_01412.jpg,image_04104.jpg,0.38147711753845215,0.37244912981987,True
train,image_08051.jpg,image_04104.jpg,0.5660478472709656,0.37244912981987,True
train,image_07039.jpg,image_06824.jpg,0.3297354280948639,0.3002602458000183,False
train,image_07733.jpg,image_07039.jpg,0.4450232684612274,0.3297354280948639,True
train,image_01795.jpg,image_07039.jpg,0.3395332992076874,0.3297354280948639,True
train,image_07039.jpg,image_02693.jpg,0.3297354280948639,0.1932702213525772,False
train,image_07039.jpg,image_03836.jpg,0.3297354280948639,0.1524452269077301,False
train,image_06123.jpg,image_01369.jpg,0.44803211092948914,0.278939813375473,False
train,image_06016.jpg,image_06123.jpg,0.48571619391441345,0.44803211092948914,True
train,image_06123.jpg,image_03476.jpg,0.44803211092948914,0.43682584166526794,False
train,image_06123.jpg,image_03152.jpg,0.44803211092948914,0.36601629853248596,False
train,image_03439.jpg,image_06123.jpg,0.47244933247566223,0.44803211092948914,True
train,image_04800.jpg,image_03013.jpg,0.47861266136169434,0.26390865445137024,False
train,image_04800.jpg,image_03315.jpg,0.47861266136169434,0.3238820731639862,False
train,image_04800.jpg,image_01197.jpg,0.47861266136169434,0.2342735081911087,False
train,image_04800.jpg,image_02954.jpg,0.47861266136169434,0.31219717860221863,False
train,image_05926.jpg,image_04800.jpg,0.5008863806724548,0.47861266136169434,True
train,image_03429.jpg,image_07265.jpg,0.4202245771884918,0.24495114386081696,True
train,image_03839.jpg,image_07265.jpg,0.28467804193496704,0.24495114386081696,True
train,image_05511.jpg,image_07265.jpg,0.3814515173435211,0.24495114386081696,True
train,image_07550.jpg,image_07265.jpg,0.469646692276001,0.24495114386081696,True
train,image_00703.jpg,image_07265.jpg,0.3936791718006134,0.24495114386081696,True
train,image_04385.jpg,image_07013.jpg,0.2646496891975403,0.26240137219429016,False
train,image_04445.jpg,image_04385.jpg,0.39476752281188965,0.2646496891975403,True
train,image_05430.jpg,image_04385.jpg,0.40171459317207336,0.2646496891975403,True
train,image_02624.jpg,image_04385.jpg,0.5039750337600708,0.2646496891975403,True
train,image_02467.jpg,image_04385.jpg,0.4115068018436432,0.2646496891975403,True
train,image_02943.jpg,image_02470.jpg,0.3857516050338745,0.34757018089294434,False
train,image_01529.jpg,image_02943.jpg,0.5109381675720215,0.3857516050338745,True
train,image_02943.jpg,image_05828.jpg,0.3857516050338745,0.24180354177951813,False
train,image_07208.jpg,image_02943.jpg,0.5348739624023438,0.3857516050338745,True
train,image_08153.jpg,image_02943.jpg,0.436605840921402,0.3857516050338745,True
train,image_05644.jpg,image_06313.jpg,0.4330040514469147,0.33463165163993835,True
train,image_06313.jpg,image_04630.jpg,0.33463165163993835,0.2257552146911621,False
train,image_07438.jpg,image_06313.jpg,0.4547417163848877,0.33463165163993835,True
train,image_00868.jpg,image_06313.jpg,0.42970994114875793,0.33463165163993835,True
train,image_03450.jpg,image_06313.jpg,0.39020276069641113,0.33463165163993835,True
train,image_06459.jpg,image_02794.jpg,0.21467073261737823,0.202813982963562,True
train,image_05714.jpg,image_02794.jpg,0.46550798416137695,0.202813982963562,True
train,image_05936.jpg,image_02794.jpg,0.39959660172462463,0.202813982963562,True
train,image_02283.jpg,image_02794.jpg,0.4255928099155426,0.202813982963562,True
train,image_05555.jpg,image_02794.jpg,0.4277088940143585,0.202813982963562,True
train,image_04551.jpg,image_05392.jpg,0.4763748347759247,0.41083481907844543,False
train,image_04551.jpg,image_05881.jpg,0.4763748347759247,0.4058360159397125,False
train,image_04551.jpg,image_03787.jpg,0.4763748347759247,0.3160644471645355,False
train,image_04551.jpg,image_02353.jpg,0.4763748347759247,0.43795379996299744,False
train,image_04551.jpg,image_08181.jpg,0.4763748347759247,0.3084307610988617,False
train,image_03538.jpg,image_07202.jpg,0.36648234724998474,0.3610910177230835,True
train,image_07202.jpg,image_01406.jpg,0.3610910177230835,0.21789737045764923,False
train,image_04088.jpg,image_07202.jpg,0.3623814582824707,0.3610910177230835,True
train,image_06516.jpg,image_07202.jpg,0.48744305968284607,0.3610910177230835,True
train,image_07202.jpg,image_01468.jpg,0.3610910177230835,0.23723173141479492,False
train,image_05474.jpg,image_02055.jpg,0.39062991738319397,0.35407137870788574,True
train,image_02055.jpg,image_06364.jpg,0.35407137870788574,0.2318744659423828,False
train,image_02616.jpg,image_02055.jpg,0.3939151465892792,0.35407137870788574,True
train,image_02055.jpg,image_06529.jpg,0.35407137870788574,0.3044346570968628,False
train,image_02573.jpg,image_02055.jpg,0.37379857897758484,0.35407137870788574,True
train,image_03008.jpg,image_03209.jpg,0.30431410670280457,0.243849515914917,True
train,image_05589.jpg,image_03209.jpg,0.3641899526119232,0.243849515914917,True
train,image_03929.jpg,image_03209.jpg,0.43210554122924805,0.243849515914917,True
train,image_03181.jpg,image_03209.jpg,0.39908578991889954,0.243849515914917,True
train,image_05369.jpg,image_03209.jpg,0.2559546232223511,0.243849515914917,True
train,image_02226.jpg,image_03595.jpg,0.4417476952075958,0.4323666989803314,True
train,image_03595.jpg,image_02989.jpg,0.4323666989803314,0.20875942707061768,False
train,image_03595.jpg,image_05589.jpg,0.4323666989803314,0.3641899526119232,False
train,image_03595.jpg,image_05408.jpg,0.4323666989803314,0.3368673622608185,False
train,image_03595.jpg,image_02027.jpg,0.4323666989803314,0.28023597598075867,False
train,image_05251.jpg,image_07410.jpg,0.3572533428668976,0.3473877012729645,True
train,image_07889.jpg,image_07410.jpg,0.49150463938713074,0.3473877012729645,True
train,image_07410.jpg,image_07226.jpg,0.3473877012729645,0.27268680930137634,False
train,image_06061.jpg,image_07410.jpg,0.4863761365413666,0.3473877012729645,True
train,image_07410.jpg,image_04050.jpg,0.3473877012729645,0.3437225818634033,False
train,image_05495.jpg,image_07514.jpg,0.33319610357284546,0.2627626359462738,True
train,image_06622.jpg,image_07514.jpg,0.33354076743125916,0.2627626359462738,True
train,image_07192.jpg,image_07514.jpg,0.45945048332214355,0.2627626359462738,True
train,image_01625.jpg,image_07514.jpg,0.42307743430137634,0.2627626359462738,True
train,image_07514.jpg,image_06077.jpg,0.2627626359462738,0.19660437107086182,False
train,image_07022.jpg,image_02929.jpg,0.4660368859767914,0.3046852648258209,True
train,image_05152.jpg,image_02929.jpg,0.3174874782562256,0.3046852648258209,True
train,image_02603.jpg,image_02929.jpg,0.4320666790008545,0.3046852648258209,True
train,image_02627.jpg,image_02929.jpg,0.39951416850090027,0.3046852648258209,True
train,image_06572.jpg,image_02929.jpg,0.4849039316177368,0.3046852648258209,True
train,image_01744.jpg,image_05427.jpg,0.3965824544429779,0.358176589012146,False
train,image_01744.jpg,image_01578.jpg,0.3965824544429779,0.22050301730632782,False
train,image_01744.jpg,image_03025.jpg,0.3965824544429779,0.26805680990219116,False
train,image_05459.jpg,image_01744.jpg,0.49108853936195374,0.3965824544429779,True
train,image_01744.jpg,image_01435.jpg,0.3965824544429779,0.24737633764743805,False
train,image_05615.jpg,image_07090.jpg,0.31790152192115784,0.28402918577194214,True
train,image_07090.jpg,image_04992.jpg,0.28402918577194214,0.23943538963794708,False
train,image_08146.jpg,image_07090.jpg,0.44817307591438293,0.28402918577194214,True
train,image_00372.jpg,image_07090.jpg,0.2914673388004303,0.28402918577194214,True
train,image_08122.jpg,image_07090.jpg,0.38958942890167236,0.28402918577194214,True
train,image_08173.jpg,image_07112.jpg,0.4590505063533783,0.418952077627182,True
train,image_07112.jpg,image_01569.jpg,0.418952077627182,0.3043070137500763,False
train,image_07112.jpg,image_02762.jpg,0.418952077627182,0.30038201808929443,False
train,image_00394.jpg,image_07112.jpg,0.42247143387794495,0.418952077627182,True
train,image_04847.jpg,image_07112.jpg,0.463589072227478,0.418952077627182,True
train,image_06851.jpg,image_05189.jpg,0.44318532943725586,0.3839242160320282,False
train,image_06851.jpg,image_01601.jpg,0.44318532943725586,0.3669293224811554,False
train,image_06851.jpg,image_04019.jpg,0.44318532943725586,0.42689642310142517,False
train,image_06851.jpg,image_05986.jpg,0.44318532943725586,0.4194861948490143,False
train,image_06851.jpg,image_03647.jpg,0.44318532943725586,0.2527897357940674,False
train,image_06176.jpg,image_05592.jpg,0.6844930648803711,0.5150008797645569,True
train,image_05592.jpg,image_01720.jpg,0.5150008797645569,0.32262739539146423,False
train,image_05592.jpg,image_06080.jpg,0.5150008797645569,0.3345766067504883,False
train,image_05592.jpg,image_05090.jpg,0.5150008797645569,0.40508022904396057,False
train,image_05592.jpg,image_04660.jpg,0.5150008797645569,0.23235724866390228,False
train,image_00271.jpg,image_06988.jpg,0.40114057064056396,0.3437440097332001,False
train,image_00271.jpg,image_06484.jpg,0.40114057064056396,0.28717920184135437,False
train,image_00271.jpg,image_00629.jpg,0.40114057064056396,0.388131707906723,False
train,image_03857.jpg,image_00271.jpg,0.4573865830898285,0.40114057064056396,True
train,image_00271.jpg,image_03749.jpg,0.40114057064056396,0.3610638678073883,False
train,image_00933.jpg,image_04491.jpg,0.3720872104167938,0.32367226481437683,True
train,image_04491.jpg,image_06687.jpg,0.32367226481437683,0.22791047394275665,False
train,image_07675.jpg,image_04491.jpg,0.43585205078125,0.32367226481437683,True
train,image_04491.jpg,image_02563.jpg,0.32367226481437683,0.22948788106441498,False
train,image_04491.jpg,image_02709.jpg,0.32367226481437683,0.17557670176029205,False
train,image_05394.jpg,image_04630.jpg,0.395712286233902,0.2257552146911621,True
train,image_04630.jpg,image_03188.jpg,0.2257552146911621,0.19681237637996674,False
train,image_02054.jpg,image_04630.jpg,0.5996119976043701,0.2257552146911621,True
train,image_03754.jpg,image_04630.jpg,0.38412320613861084,0.2257552146911621,True
train,image_04960.jpg,image_04630.jpg,0.30175265669822693,0.2257552146911621,True
train,image_03529.jpg,image_04051.jpg,0.49544164538383484,0.40172016620635986,True
train,image_04051.jpg,image_02208.jpg,0.40172016620635986,0.11718907207250595,False
train,image_01498.jpg,image_04051.jpg,0.4154829978942871,0.40172016620635986,True
train,image_04051.jpg,image_05143.jpg,0.40172016620635986,0.2830516993999481,False
train,image_04051.jpg,image_01699.jpg,0.40172016620635986,0.27619287371635437,False
train,image_07743.jpg,image_04317.jpg,0.4869343042373657,0.46147289872169495,False
train,image_07743.jpg,image_05749.jpg,0.4869343042373657,0.31267300248146057,False
train,image_07743.jpg,image_06724.jpg,0.4869343042373657,0.27606555819511414,False
train,image_07743.jpg,image_06996.jpg,0.4869343042373657,0.43874892592430115,False
train,image_07743.jpg,image_06348.jpg,0.4869343042373657,0.2985146939754486,False
train,image_01485.jpg,image_03107.jpg,0.3231262266635895,0.29763802886009216,False
train,image_01485.jpg,image_01312.jpg,0.3231262266635895,0.2910989224910736,False
train,image_01485.jpg,image_05789.jpg,0.3231262266635895,0.2507147490978241,False
train,image_01485.jpg,image_08181.jpg,0.3231262266635895,0.3084307610988617,False
train,image_01485.jpg,image_02703.jpg,0.3231262266635895,0.14292092621326447,False
train,image_03651.jpg,image_01901.jpg,0.35993698239326477,0.2858518362045288,True
train,image_06597.jpg,image_01901.jpg,0.35133638978004456,0.2858518362045288,True
train,image_01901.jpg,image_00976.jpg,0.2858518362045288,0.2748773992061615,False
train,image_01973.jpg,image_01901.jpg,0.4433384835720062,0.2858518362045288,True
train,image_03651.jpg,image_01901.jpg,0.35993698239326477,0.2858518362045288,True
train,image_08161.jpg,image_02655.jpg,0.3509209156036377,0.1812012642621994,True
train,image_07371.jpg,image_02655.jpg,0.3715982139110565,0.1812012642621994,True
train,image_07426.jpg,image_02655.jpg,0.6041191816329956,0.1812012642621994,True
train,image_05645.jpg,image_02655.jpg,0.41872718930244446,0.1812012642621994,True
train,image_07828.jpg,image_02655.jpg,0.30217334628105164,0.1812012642621994,True
train,image_01934.jpg,image_03077.jpg,0.3857579529285431,0.22042500972747803,True
train,image_00854.jpg,image_03077.jpg,0.4484284222126007,0.22042500972747803,True
train,image_02169.jpg,image_03077.jpg,0.4146459102630615,0.22042500972747803,True
