embedding_index,dataset,method,scenario,split,morph_image_path,morph_filename,morph_stem,accomplice_stem,criminal_stem,accomplice_id,criminal_id,accomplice_image_path,criminal_image_path,morph_cache_index,accomplice_cache_index,criminal_cache_index
1416,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075632_img282038.png,morphed_img075632_img282038.png,morphed_img075632_img282038,img075632,img282038,img075632,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075632.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2059,3320,12655
1417,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075632_img337488.png,morphed_img075632_img337488.png,morphed_img075632_img337488,img075632,img337488,img075632,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075632.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2060,3320,15168
1418,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075632_img496816.png,morphed_img075632_img496816.png,morphed_img075632_img496816,img075632,img496816,img075632,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075632.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2061,3320,22347
1419,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075687_img054553.png,morphed_img075687_img054553.png,morphed_img075687_img054553,img075687,img054553,img075687,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075687.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2062,3325,2422
1420,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075687_img282038.png,morphed_img075687_img282038.png,morphed_img075687_img282038,img075687,img282038,img075687,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075687.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2063,3325,12655
1421,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075687_img337488.png,morphed_img075687_img337488.png,morphed_img075687_img337488,img075687,img337488,img075687,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075687.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2064,3325,15168
1422,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075687_img496816.png,morphed_img075687_img496816.png,morphed_img075687_img496816,img075687,img496816,img075687,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075687.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2065,3325,22347
1423,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075777_img054553.png,morphed_img075777_img054553.png,morphed_img075777_img054553,img075777,img054553,img075777,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075777.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2066,3331,2422
1424,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075777_img282038.png,morphed_img075777_img282038.png,morphed_img075777_img282038,img075777,img282038,img075777,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075777.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2068,3331,12655
1425,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img075777_img496816.png,morphed_img075777_img496816.png,morphed_img075777_img496816,img075777,img496816,img075777,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img075777.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2069,3331,22347
1426,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076056_img282038.png,morphed_img076056_img282038.png,morphed_img076056_img282038,img076056,img282038,img076056,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076056.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2070,3350,12655
1427,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076056_img337488.png,morphed_img076056_img337488.png,morphed_img076056_img337488,img076056,img337488,img076056,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076056.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2071,3350,15168
1428,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076056_img496816.png,morphed_img076056_img496816.png,morphed_img076056_img496816,img076056,img496816,img076056,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076056.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2072,3350,22347
1429,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076192_img054553.png,morphed_img076192_img054553.png,morphed_img076192_img054553,img076192,img054553,img076192,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076192.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2073,3357,2422
1430,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076192_img282038.png,morphed_img076192_img282038.png,morphed_img076192_img282038,img076192,img282038,img076192,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076192.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2074,3357,12655
1431,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076192_img337488.png,morphed_img076192_img337488.png,morphed_img076192_img337488,img076192,img337488,img076192,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076192.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2075,3357,15168
1432,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076192_img496816.png,morphed_img076192_img496816.png,morphed_img076192_img496816,img076192,img496816,img076192,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076192.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2076,3357,22347
1433,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076238_img054553.png,morphed_img076238_img054553.png,morphed_img076238_img054553,img076238,img054553,img076238,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076238.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2077,3360,2422
1434,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076238_img282038.png,morphed_img076238_img282038.png,morphed_img076238_img282038,img076238,img282038,img076238,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076238.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2078,3360,12655
1435,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076238_img337488.png,morphed_img076238_img337488.png,morphed_img076238_img337488,img076238,img337488,img076238,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076238.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2079,3360,15168
1436,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076327_img282038.png,morphed_img076327_img282038.png,morphed_img076327_img282038,img076327,img282038,img076327,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076327.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2081,3365,12655
1437,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076327_img496816.png,morphed_img076327_img496816.png,morphed_img076327_img496816,img076327,img496816,img076327,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076327.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2082,3365,22347
1438,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076336_img054553.png,morphed_img076336_img054553.png,morphed_img076336_img054553,img076336,img054553,img076336,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076336.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2083,3366,2422
1439,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076336_img282038.png,morphed_img076336_img282038.png,morphed_img076336_img282038,img076336,img282038,img076336,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076336.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2084,3366,12655
1440,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076336_img337488.png,morphed_img076336_img337488.png,morphed_img076336_img337488,img076336,img337488,img076336,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076336.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2085,3366,15168
1441,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076336_img496816.png,morphed_img076336_img496816.png,morphed_img076336_img496816,img076336,img496816,img076336,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076336.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2086,3366,22347
1442,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076379_img054553.png,morphed_img076379_img054553.png,morphed_img076379_img054553,img076379,img054553,img076379,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076379.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2087,3368,2422
1443,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076379_img282038.png,morphed_img076379_img282038.png,morphed_img076379_img282038,img076379,img282038,img076379,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076379.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2088,3368,12655
1444,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076379_img337488.png,morphed_img076379_img337488.png,morphed_img076379_img337488,img076379,img337488,img076379,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076379.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2089,3368,15168
1445,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076379_img496816.png,morphed_img076379_img496816.png,morphed_img076379_img496816,img076379,img496816,img076379,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076379.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2090,3368,22347
1446,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076474_img496816.png,morphed_img076474_img496816.png,morphed_img076474_img496816,img076474,img496816,img076474,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076474.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2101,3375,22347
1447,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076489_img054553.png,morphed_img076489_img054553.png,morphed_img076489_img054553,img076489,img054553,img076489,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076489.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2102,3376,2422
1448,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076489_img282038.png,morphed_img076489_img282038.png,morphed_img076489_img282038,img076489,img282038,img076489,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076489.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2104,3376,12655
1449,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076489_img337488.png,morphed_img076489_img337488.png,morphed_img076489_img337488,img076489,img337488,img076489,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076489.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2105,3376,15168
1450,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076831_img282038.png,morphed_img076831_img282038.png,morphed_img076831_img282038,img076831,img282038,img076831,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076831.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2106,3388,12655
1451,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076831_img496816.png,morphed_img076831_img496816.png,morphed_img076831_img496816,img076831,img496816,img076831,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076831.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2107,3388,22347
1452,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076888_img054553.png,morphed_img076888_img054553.png,morphed_img076888_img054553,img076888,img054553,img076888,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076888.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2108,3391,2422
1453,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076888_img282038.png,morphed_img076888_img282038.png,morphed_img076888_img282038,img076888,img282038,img076888,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076888.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2110,3391,12655
1454,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img076888_img496816.png,morphed_img076888_img496816.png,morphed_img076888_img496816,img076888,img496816,img076888,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img076888.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2111,3391,22347
1455,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077008_img054553.png,morphed_img077008_img054553.png,morphed_img077008_img054553,img077008,img054553,img077008,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077008.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2112,3395,2422
1456,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077008_img282038.png,morphed_img077008_img282038.png,morphed_img077008_img282038,img077008,img282038,img077008,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077008.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2114,3395,12655
1457,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077008_img337488.png,morphed_img077008_img337488.png,morphed_img077008_img337488,img077008,img337488,img077008,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077008.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2115,3395,15168
1458,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077008_img496816.png,morphed_img077008_img496816.png,morphed_img077008_img496816,img077008,img496816,img077008,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077008.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2116,3395,22347
1459,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077115_img054553.png,morphed_img077115_img054553.png,morphed_img077115_img054553,img077115,img054553,img077115,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077115.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2122,3399,2422
1460,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077115_img282038.png,morphed_img077115_img282038.png,morphed_img077115_img282038,img077115,img282038,img077115,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077115.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2124,3399,12655
1461,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077115_img337488.png,morphed_img077115_img337488.png,morphed_img077115_img337488,img077115,img337488,img077115,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077115.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2125,3399,15168
1462,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077115_img496816.png,morphed_img077115_img496816.png,morphed_img077115_img496816,img077115,img496816,img077115,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077115.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2126,3399,22347
1463,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077174_img054553.png,morphed_img077174_img054553.png,morphed_img077174_img054553,img077174,img054553,img077174,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077174.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2127,3403,2422
1464,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077174_img282038.png,morphed_img077174_img282038.png,morphed_img077174_img282038,img077174,img282038,img077174,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077174.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2128,3403,12655
1465,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077174_img337488.png,morphed_img077174_img337488.png,morphed_img077174_img337488,img077174,img337488,img077174,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077174.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2129,3403,15168
1466,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077174_img496816.png,morphed_img077174_img496816.png,morphed_img077174_img496816,img077174,img496816,img077174,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077174.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2130,3403,22347
1467,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077232_img054553.png,morphed_img077232_img054553.png,morphed_img077232_img054553,img077232,img054553,img077232,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077232.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2131,3407,2422
1468,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077232_img282038.png,morphed_img077232_img282038.png,morphed_img077232_img282038,img077232,img282038,img077232,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077232.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2132,3407,12655
1469,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077232_img337488.png,morphed_img077232_img337488.png,morphed_img077232_img337488,img077232,img337488,img077232,img337488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077232.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img337488.png,2133,3407,15168
1470,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077232_img496816.png,morphed_img077232_img496816.png,morphed_img077232_img496816,img077232,img496816,img077232,img496816,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077232.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img496816.png,2134,3407,22347
1471,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077246_img054553.png,morphed_img077246_img054553.png,morphed_img077246_img054553,img077246,img054553,img077246,img054553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077246.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img054553.png,2135,3408,2422
1472,SMDD,SMDD,identity_disjoint_fixed_1000,train,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/m15k_t/morphed_img077246_img282038.png,morphed_img077246_img282038.png,morphed_img077246_img282038,img077246,img282038,img077246,img282038,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img077246.png,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/SMDD/os25k_m_t/img282038.png,2136,3408,12655
